1024.HK|57.00|07/20/2023 16:08|-0.60|0.293||1.15|6.00|-3.14|||||-9.68||-20.40||0||15.31
1038.HK|40.35|07/20/2023 16:08|2.84|0.218|4.94|1.59|5.00|-2.17|23.87||48.62|7.80|4.71|5.35|6.07|7.00|6.17|5.10|1.07
1044.HK|30.45|07/20/2023 16:08|2.48|0.874|7.38|1.38|6.00|-2.73|48.61||-12.46|8.45|4.32|8.07|9.78|19.45|4.11|4.99|1.60
1055.HK|4.60|07/20/2023 16:08|-0.24|4.18||0.23|||-126.01|||166.63|-9.57|-2.99|-63.51|-16.44|0|0.722|6.13
1061.HK|3.29|07/20/2023 16:08|2.29|0.283|24.53|2.16|6.00|-3.00|17.92|-27.75|-7.51|10.20|8.08|13.15|12.98|21.55|2.39|1.55|0.0379
1066.HK|10.42|07/20/2023 16:08|3.72|0.207|16.55|3.05|3.00|-2.30|-19.39|0.1901|-25.38|23.99|8.30|7.67|12.99|11.98|1.34|1.40|5.51
1088.HK|23.10|07/20/2023 16:08|3.99|0.133|30.22|2.43|7.00|-2.80|97.00|-33.38|79.67|12.89|10.77|8.34|17.39|13.73|13.89|9.60|13.21
1093.HK|6.29|07/20/2023 16:08|6.74|0.019|273.71|2.67|4.00|-2.60|-1.72|77.03|-8.13|19.84|15.52|16.24|21.24|22.80|2.37|1.74|33.05
1099.HK|23.80|07/20/2023 16:08|2.15|1.02|6.57|1.36|5.00|-2.76|181.54|39.10|59.87|10.04|2.33|2.49|12.91|13.59|4.36|3.44|5.14
1109.HK|32.20|07/20/2023 16:08|0.95|0.919|27.79|1.35|4.00|-2.18|102.48|-22.23|91.87|8.02|2.70|3.65|11.73|15.62|4.92|3.97|8.91
1113.HK|43.50|07/20/2023 16:08|1.96|0.14|14.69|3.82|5.00|-2.40|238.92||156.48|6.79|4.20|5.23|5.73|7.51|4.63|3.95|3.53
1171.HK|11.80|07/20/2023 16:08|2.22|0.762|10.59|1.14|8.00|-3.35|113.39|350.83|218.02|17.48|10.08|5.67|33.74|21.21|7.96|11.38|16.55
1177.HK|3.43|07/20/2023 16:08|2.67|0.47|13.85|1.29|5.00|-2.76|23.30|-68.18|-34.94|13.38|3.99|16.38|8.36|37.69|2.17|1.23|45.76
1288.HK|2.66|07/20/2023 16:08||0.827|||4.00|-2.67|695.11|183.08|360.90|4.72|0.76|0.8616|9.80|11.10|9.06|7.33|149.88
1299.HK|77.40|07/20/2023 16:08||0.294|2.23|2.62|4.00|-1.96|-50.45||-87.95|27.33|0.09|1.59|0.59|8.58|1.74|1.57|17.60
1336.HK|19.04|07/20/2023 16:08||0.092|1.41|5.87|7.00|-2.86|453.27||244.34|10.34|1.10|1.33|12.52|14.07|9.16|5.39|3.00
1347.HK|25.55|07/20/2023 16:08|1.75|0.636|14.72|2.22|9.00|-2.40|-140.18|83.42|15.58|23.28|6.92|5.20|15.36|9.20|0|0.778|6.33
1368.HK|7.60|07/20/2023 16:08|3.23|0.42|10.94|1.86|3.00|-2.43|-45.24|-56.80|-33.42|22.65|5.81|6.10|11.13|10.91|3.11|3.40|6.56
1378.HK|6.75|07/20/2023 16:08|1.44|0.707|4.94|1.23|4.00|-2.19|179.56||117.37|5.78|4.58|5.16|10.34|13.36|13.67|8.34|13.05
1385.HK|21.05|07/20/2023 16:08|22.05|0.023|328.19|4.79|6.00|-1.57|-86.68|73.36|-30.71|38.08|10.09|7.75|13.59|10.45|0.26|0.052|3.42
1398.HK|3.61|07/20/2023 16:08||0.46|||4.00|-2.63|889.34|146.72|351.37|4.63|0.90|1.03|10.34|11.77|8.56|6.31|254.64
1658.HK|4.44|07/20/2023 16:08||0.136|||4.00|-2.63|445.75|195.21|220.48||0.63|0.607|10.20|10.93|5.96|4.84|39.28
1801.HK|31.25|07/20/2023 16:08|3.98|0.301||3.29|3.00|-2.63|||||-12.76|-40.26|-20.79|-126.86|0|0|6.17
1810.HK|11.06|07/20/2023 16:08|2.72|0.152|2.14|2.00|4.00|-2.70|-14.37||-38.15||2.56|6.99|5.05||0|0|61.86
1876.HK|18.28|07/20/2023 16:08|5.09|0.021|47.94|0.82|5.00|-2.62|||-78.47||5.69|4.96|8.51|7.59|0.95|0.564|9.36
1880.HK|105.90|07/20/2023 16:08|8.59|0.143|39.82|3.21|4.00|-2.47|-61.90|-58.66|-63.39|52.09|7.08|14.22|11.27|25.05|0|0|1.16
1898.HK|5.77|07/20/2023 16:08|1.70|0.601|11.21|1.31|7.00|-2.96|292.33|312.27|186.20|18.80|5.41|3.08|14.26|8.55|5.56|4.03|10.92
1919.HK|8.09|07/20/2023 16:08|2.65|0.427|23.90|1.71|4.00|-2.99|890.98|1892.12|457.81|4.84|17.39|11.23|45.29|43.97|40.95|8.19|19.11
1928.HK|27.65|07/20/2023 16:08|0.89|-14.56||0.65|2.00|-3.26|-79.79|||26.14|-15.60|-1.11|-1486.09|-340.73|0|2.70|10.26
1929.HK|12.82|07/20/2023 16:08|3.45|0.682|13.05|1.51|5.00|-2.66|-0.1513|-56.88|-53.10|25.16|6.07|7.30|16.52|16.54|3.21|3.68|5.60
1997.HK|39.90|07/20/2023 16:08|1.15|0.244|7.74|0.40|5.00|-2.57|92.26||||-3.35|0.6708|-4.46|0.841|2.98|3.89|2.17
2007.HK|1.46|07/20/2023 16:08|0.59|1.33||1.25|4.00|-1.88|1066.67|||1.31|-0.31|1.53|-2.87|18.80|4.54|5.70|151.84
2015.HK|144.30|07/20/2023 16:08||0.2592||2.16|||||||-2.22||-2.47||0||5.70
2020.HK|82.90|07/20/2023 16:08|5.54|0.567|21.46|1.63|4.00|-2.90|-43.07|-8.82|-63.30|44.70|11.34|14.16|23.46|26.69|1.28|1.19|6.31
2196.HK|20.40|07/20/2023 16:08|1.82|0.678|3.75|1.08|4.00|-2.36|-72.57|-67.19|-11.61|22.50|4.09|4.43|10.00|10.60|2.59|1.76|1.49
