ETLN.ME|88.50|07/21/2023 15:31|1.76|1.36|1.21|3.29|3.00|-0.95|-277.38|3941.16|-93.38|0.6283|5.57|1.71|19.32|6.02|0|4.13|1.25
FEES.ME|0.1061|07/21/2023 16:16||0.249|13.29|1.93|||727.97||700.37||4.10|6.81|5.77|10.07|8.24|6.68|2215.25
FESH.ME|71.99|07/21/2023 16:15|4.50|0.446|14.11|1.89|7.00|-2.88|-7.76|357.35|25.07||28.22|20.51|56.76|54.49|0|0|4.20
FIVE.ME|1955.00|07/21/2023 15:54|1.21|6.20|1.11|0.63|5.00|-2.37|942.72|10181||0.2763|0.36|3.32|4.16|29.23|0|4.98|0.6641
FIXP.ME|402.40|07/21/2023 16:11||1.18|13.16|0.97|8.00|-2.51|||-66.86||22.37||143.63||0||0.4211
FLOT.ME|93.88|07/21/2023 16:00||0.785|1.79|1.44|||||-32.30||0.57|1.04|1.11|2.15|9.11|1.82|12.95
GAZA.ME|893.00|07/21/2023 16:03||41.51|1.63|0.76|||-73.59||||3.03|0.8038|||0|0|0.004998
GAZAP.ME|523.50|07/21/2023 16:05||41.51|1.63|0.76|||||||3.03|0.8038|||0|0|0.002967
GAZP.ME|171.33|07/21/2023 16:00||0.318|31.87|1.54|||278.00||575.65||8.37|5.21|13.75|8.29|3.66|3.08|20.12
GCHE.ME|3338.50|07/21/2023 16:13|1.34|1.41|2.01|0.95|3.00|-1.39|-23.94|89.50|-41.55|12.27|1.56|7.83|3.97|19.03|0|5.96|0.0114
GEMA.ME|939.00|07/21/2023 16:11|1.83|0.395|5.39|1.13|5.00|1.09|||-19.97||12.52|25.69|40.04|116.66|0|4.84|0.001884
GEMC.ME|655.30|07/21/2023 16:04|||||||||||||||||0.0612
GLTR.ME|578.70|07/21/2023 16:06|2.67|0.368|13.71|1.22|9.00|-3.07|||100.36||23.69|17.82|44.33|34.33|0|0|0.3588
GMKN.ME|16002|07/21/2023 16:01|3.22|1.64|15.13|1.09|4.00|-1.34|49.64|266.86|-15.86||23.29|24.53|96.38|121.93|0|6.94|0.1417
GROD.ME|789.00|07/21/2023 16:15|||||||||||||||||0.001526
GTRK.ME|80.85|07/21/2023 16:05|2.41|0.571|1.58|1.20|8.00|-2.31|2.99||-27.55||0.94|2.67|1.96|5.84|0|0.586|0.0709
HHRU.ME|2194.00|07/21/2023 16:08|4.24|0.818|10.46|0.89|9.00|-2.73||85.24|||25.53|14.45|103.59|62.05|0|0|0.0181
HMSG.ME|178.50|07/21/2023 16:07|1.46|2.26|1.56|1.69|4.00|-2.09|||66.65|23.17|0.49|1.46|3.11|7.10|0|0|0.0044
HYDR.ME|0.8389|07/21/2023 16:07|1.45|0.129|6.74|1.13|6.00|-2.33|65.10||32.56|9.81|1.78|3.31|2.72|5.22|7.16|6.04|127.48
IGST.ME|6810.00|07/21/2023 15:53|1.49|3.33|7.56|1.20|6.00|4.44|||28.74||9.27|-2.21|||0|0|0.002552
INGO.ME|115.65|07/21/2023 16:13|||||||||||||||||0.0209
INGR.ME|1929.00|07/21/2023 15:45||17.89|1.65|2.07|||||-79.97||0.96|-5.59|24.53|-33.04|6.14|1.23|0.0157
IRAO.ME|4.14|07/21/2023 16:11||0.165|11.16|3.03|||306.08||273.76||10.83|10.00|14.99|14.30|3.69|2.09|103.51
IRKT.ME|61.00|07/21/2023 15:54|1.57|2.71|1.30|1.93|7.00|-2.01|||-86.44||-2.35|-15.61||-10.78|0|0.644|0.5111
ISKJ.ME|109.94|07/21/2023 15:47||||||||||||2.34||20.88|0|0|0.8349
JNOS.ME|29.65|07/21/2023 16:08||0.506|1.89|0.70|||288.90||107.85||4.19|7.19|7.55|11.41|0|0|0.0851
KAZT.ME|656.20|07/21/2023 16:15||0.488|24.04|1.53|||-9.99||30.47||27.00|9.60|51.88|19.90|4.33|2.89|0.0398
KBSB.ME|370.50|07/21/2023 16:03|6.23|1.18|0.54|0.93|||-48.53|-48.65|||0.34|-0.4114|1.87|-69.58|0|2.70|0.0152
KCHE.ME|0.3265|07/21/2023 15:50|1.16|1.44|1.48|1.28|4.00|-2.10|-56.38||10.74||3.92|6.26|14.19|37.93|0|0|23.12
KGKC.ME|52.40|07/21/2023 15:44|1.86|0.336|2.34|0.92|7.00|-2.96|51.47||-13.59||2.87|1.80|5.87|3.72|0|2.70|0.0298
KLSB.ME|28.13|07/21/2023 15:53|4.39|2.72|1.10|0.75|8.00|-2.76|-191.04|-11.08|3.47||1.48|1.02|8.37|6.05|0|0|6.14
KMAZ.ME|219.00|07/21/2023 16:14||1.95|1.49|1.16|||-152.14||-58.12||1.61|1.03|7.78|4.41|0.52|0.66|0.9219
KMEZ.ME|1581.00|07/21/2023 16:02|2.39|0.597||1.52|6.00|-3.22|||||-4.90|-1.58|-7.35|-1.85|0|0|0.005287
KOGK.ME|49000|07/21/2023 16:16|3.58|0.023|102.35|6.38|8.00|-1.96|||434.65|3.08|9.52|10.25|10.18|10.90|0|0|0.00003348
KRKN.ME|12450|07/21/2023 15:44||0|474.21|4.83|||||664.77||13.49|10.50|16.10|12.60|0|0|0.00006176
KROT.ME|2091.00|07/21/2023 15:40|4.66|0|7.02|1.97|7.00|-2.45|-60.52||-42.07||3.97|1.83|5.51|2.70|0|0.012|0.0387
KRSB.ME|16.29|07/21/2023 16:04|7.33|0.012|3006.39|1.44|5.00|-2.61||200.72|9.87||18.07|14.40|39.09|42.18|0|7.59|0.3379
KTSB.ME|2.55|07/21/2023 16:13|6.09|0.285|19.20|1.30|6.00|-2.25|||-67.08||2.20|1.77|6.58|6.32|0|0|0.9107
KUBE.ME|276.10|07/21/2023 16:13|1.86|0.617|3.72|0.57|8.00|-2.92|-51.58|19.53|-29.90||5.63|2.65|12.03|5.82|0|2.13|0.0568
