ENPG.ME|397.50|03/01/2023 19:12|1.42|1.57|4.46|1.06|9.00|-1.60||607.74|||6.40|4.77|28.59|39.38|0|0|0.1783
ENRU.ME|0.5224|03/01/2023 19:05|0.35|1.01|4.42|0.87|5.00|-2.86|||||-9.10|5.88|-19.77|11.57|0|11.57|63.02
ESGR.ME|1014.50|03/01/2023 18:58|||||||||||||||||0.000192
ETLN.ME|55.00|03/01/2023 18:57|1.68|1.45|1.09|3.20|5.00|-1.02||222.09|620.62|0.6566|5.89|1.81|20.29|4.61|11.06|4.13|0.4068
FEES.ME|0.0891|03/01/2023 19:02||0.249|14.79|1.93|||917.64||1053.32||4.02|6.81|5.66|10.07|8.24|6.68|752.55
FESH.ME|33.75|03/01/2023 19:01|3.70|0.582|12.15|2.15|8.00|-1.50||624.62|130.85|23.64|38.60|15.45|91.19|43.75|0|0|1.06
FIVE.ME|1462.00|03/01/2023 18:51|0.69|5.91|1.26|0.57||||7071.06||0.3073|0.84|3.85|10.24|25.43|9.42|4.98|0.0815
FLOT.ME|49.36|03/01/2023 18:57||0.785|1.79|1.44|||||34.21||0.57|1.04|1.11|2.15|9.11|1.82|6.43
FMRU.ME|7.04|03/01/2023 19:12|||||||||||||||||0.016
FMUS.ME|11.28|03/01/2023 18:52|||||||||||||||||0.007885
GAZA.ME|474.50|03/01/2023 19:10||41.51|1.63|0.76|||-41.59||||3.03|0.8038|||0|0|0.006474
GAZAP.ME|345.00|03/01/2023 18:52||41.51|1.63|0.76|||||||3.03|0.8038|||0|0|0.005332
GAZP.ME|162.44|03/01/2023 19:07||0.318|31.87|1.54|||320.57||651.75||8.37|5.21|13.75|8.29|3.66|3.08|21.44
GCHE.ME|2965.00|03/01/2023 19:01|1.97|1.09|3.97|0.95|4.00|-2.42|-19.48|-59.58|14.15|10.86|8.66|7.58|20.66|17.85|6.99|7.28|0.009065
GEMA.ME|821.50|03/01/2023 18:51|1.55|1.17|22.47|0.67|6.00|-4.23|||-46.66||15.20||50.37||10.14||0.000787
GMKN.ME|14698|03/01/2023 18:58|2.09|1.64|15.21|1.09|4.00|-1.47|6871.67|275789|17989||30.53|22.63|143.37|111.90|7.20|8.15|0.0715
GPBM.ME|62500|02/28/2023 23:50|||||||||||||||||0.00001333
GPBS.ME|64200|02/28/2023 23:50|||||||||||||||||0.0000151
GRNT.ME|0.2035|03/01/2023 18:55|1.25|0.007||2.05|6.00|19.06|||739.02||0.05|2.78|0.06|4.95|6.01|2.23|305.51
